Cache directory: /opt/app-root/src/.cache/autoresearch

Data: all 6543 shards already downloaded at /opt/app-root/src/.cache/autoresearch/data

Tokenizer: already trained at /opt/app-root/src/.cache/autoresearch/tokenizer

Done! Ready to train.
Cloning into '/workspace'...
Switched to a new branch 'autoresearch/mar12'
branch 'autoresearch/mar12' set up to track 'origin/autoresearch/mar12'.
Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 6, 'n_head': 3, 'n_kv_head': 3, 'n_embd': 384, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 3,145,728
  value_embeds            : 9,437,184
  lm_head                 : 3,145,728
  transformer_matrices    : 10,617,120
  scalars                 : 12
  total                   : 26,345,772
Estimated FLOPs per token: 1.203258e+08
Scaling AdamW LRs by 1/sqrt(384/768) = 1.414214
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011148 | lrm: 1.00 | dt: 40661ms | tok/sec: 12,893 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.881083 | lrm: 1.00 | dt: 498ms | tok/sec: 1,053,754 | mfu: 12.8% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.488496 | lrm: 1.00 | dt: 425ms | tok/sec: 1,234,497 | mfu: 15.0% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.041101 | lrm: 1.00 | dt: 426ms | tok/sec: 1,230,302 | mfu: 15.0% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.661490 | lrm: 1.00 | dt: 428ms | tok/sec: 1,223,895 | mfu: 14.9% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.335900 | lrm: 1.00 | dt: 428ms | tok/sec: 1,225,443 | mfu: 14.9% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.077340 | lrm: 1.00 | dt: 428ms | tok/sec: 1,224,605 | mfu: 14.9% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.864666 | lrm: 1.00 | dt: 429ms | tok/sec: 1,222,004 | mfu: 14.9% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.683639 | lrm: 1.00 | dt: 430ms | tok/sec: 1,218,194 | mfu: 14.8% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.529093 | lrm: 1.00 | dt: 429ms | tok/sec: 1,222,364 | mfu: 14.9% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.396704 | lrm: 1.00 | dt: 429ms | tok/sec: 1,221,332 | mfu: 14.9% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.287087 | lrm: 1.00 | dt: 428ms | tok/sec: 1,225,333 | mfu: 14.9% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.189140 | lrm: 1.00 | dt: 431ms | tok/sec: 1,215,879 | mfu: 14.8% | epoch: 1 | remaining: 299s    
step 00013 (0.3%) | loss: 6.099682 | lrm: 1.00 | dt: 429ms | tok/sec: 1,221,038 | mfu: 14.8% | epoch: 1 | remaining: 299s    
step 00014 (0.4%) | loss: 6.024178 | lrm: 1.00 | dt: 429ms | tok/sec: 1,220,739 | mfu: 14.8% | epoch: 1 | remaining: 298s    
step 00015 (0.6%) | loss: 5.953370 | lrm: 1.00 | dt: 429ms | tok/sec: 1,221,307 | mfu: 14.9% | epoch: 1 | remaining: 298s    
step 00016 (0.7%) | loss: 5.892564 | lrm: 1.00 | dt: 431ms | tok/sec: 1,217,772 | mfu: 14.8% | epoch: 1 | remaining: 297s    
step 00017 (0.9%) | loss: 5.835254 | lrm: 1.00 | dt: 431ms | tok/sec: 1,215,954 | mfu: 14.8% | epoch: 1 | remaining: 297s    
step 00018 (1.0%) | loss: 5.782859 | lrm: 1.00 | dt: 429ms | tok/sec: 1,221,246 | mfu: 14.9% | epoch: 1 | remaining: 297s    
step 00019 (1.1%) | loss: 5.733513 | lrm: 1.00 | dt: 429ms | tok/sec: 1,223,354 | mfu: 14.9% | epoch: 1 | remaining: 296s    
step 00020 (1.3%) | loss: 5.689723 | lrm: 1.00 | dt: 432ms | tok/sec: 1,213,297 | mfu: 14.8% | epoch: 1 | remaining: 296s    
step 00021 (1.4%) | loss: 5.649096 | lrm: 1.00 | dt: 431ms | tok/sec: 1,217,176 | mfu: 14.8% | epoch: 1 | remaining: 295s    
step 00022 (1.6%) | loss: 5.611365 | lrm: 1.00 | dt: 430ms | tok/sec: 1,218,781 | mfu: 14.8% | epoch: 1 | remaining: 295s    
step 00023 (1.7%) | loss: 5.572401 | lrm: 1.00 | dt: 429ms | tok/sec: 1,221,136 | mfu: 14.8% | epoch: 1 | remaining: 294s    
step 00024 (1.9%) | loss: 5.535576 | lrm: 1.00 | dt: 433ms | tok/sec: 1,211,937 | mfu: 14.7% | epoch: 1 | remaining: 294s    
step 00418 (58.9%) | loss: 3.185608 | lrm: 0.82 | dt: 436ms | tok/sec: 1,202,529 | mfu: 14.6% | epoch: 1 | remaining: 123s    
step 00419 (59.1%) | loss: 3.182566 | lrm: 0.82 | dt: 435ms | tok/sec: 1,205,764 | mfu: 14.7% | epoch: 1 | remaining: 122s    
step 00420 (59.2%) | loss: 3.180524 | lrm: 0.82 | dt: 437ms | tok/sec: 1,198,991 | mfu: 14.6% | epoch: 1 | remaining: 122s    
step 00421 (59.4%) | loss: 3.176632 | lrm: 0.81 | dt: 436ms | tok/sec: 1,201,888 | mfu: 14.6% | epoch: 1 | remaining: 122s    
step 00422 (59.5%) | loss: 3.176202 | lrm: 0.81 | dt: 436ms | tok/sec: 1,202,653 | mfu: 14.6% | epoch: 1 | remaining: 121s    
step 00423 (59.6%) | loss: 3.175928 | lrm: 0.81 | dt: 436ms | tok/sec: 1,201,747 | mfu: 14.6% | epoch: 1 | remaining: 121s    
step 00424 (59.8%) | loss: 3.174934 | lrm: 0.80 | dt: 435ms | tok/sec: 1,204,264 | mfu: 14.6% | epoch: 1 | remaining: 120s    
step 00425 (59.9%) | loss: 3.175500 | lrm: 0.80 | dt: 436ms | tok/sec: 1,201,657 | mfu: 14.6% | epoch: 1 | remaining: 120s    
step 00426 (60.1%) | loss: 3.171353 | lrm: 0.80 | dt: 437ms | tok/sec: 1,199,758 | mfu: 14.6% | epoch: 1 | remaining: 119s    
step 00427 (60.2%) | loss: 3.171627 | lrm: 0.80 | dt: 435ms | tok/sec: 1,204,771 | mfu: 14.7% | epoch: 1 | remaining: 119s    
step 00428 (60.4%) | loss: 3.169506 | lrm: 0.79 | dt: 436ms | tok/sec: 1,201,507 | mfu: 14.6% | epoch: 1 | remaining: 118s    
step 00429 (60.5%) | loss: 3.166595 | lrm: 0.79 | dt: 436ms | tok/sec: 1,203,671 | mfu: 14.6% | epoch: 1 | remaining: 118s    
step 00430 (60.7%) | loss: 3.165460 | lrm: 0.79 | dt: 436ms | tok/sec: 1,202,732 | mfu: 14.6% | epoch: 1 | remaining: 118s    
step 00431 (60.8%) | loss: 3.167549 | lrm: 0.78 | dt: 436ms | tok/sec: 1,203,410 | mfu: 14.6% | epoch: 1 | remaining: 117s    
step 00432 (60.9%) | loss: 3.166344 | lrm: 0.78 | dt: 436ms | tok/sec: 1,202,311 | mfu: 14.6% | epoch: 1 | remaining: 117s    
step 00433 (61.1%) | loss: 3.166005 | lrm: 0.78 | dt: 434ms | tok/sec: 1,206,699 | mfu: 14.7% | epoch: 1 | remaining: 116s    
step 00434 (61.2%) | loss: 3.167672 | lrm: 0.78 | dt: 437ms | tok/sec: 1,200,369 | mfu: 14.6% | epoch: 1 | remaining: 116s    
step 00435 (61.4%) | loss: 3.165124 | lrm: 0.77 | dt: 436ms | tok/sec: 1,202,137 | mfu: 14.6% | epoch: 1 | remaining: 115s    
step 00436 (61.5%) | loss: 3.167019 | lrm: 0.77 | dt: 437ms | tok/sec: 1,199,396 | mfu: 14.6% | epoch: 1 | remaining: 115s    
step 00437 (61.7%) | loss: 3.168089 | lrm: 0.77 | dt: 435ms | tok/sec: 1,204,095 | mfu: 14.6% | epoch: 1 | remaining: 115s    
step 00438 (61.8%) | loss: 3.166156 | lrm: 0.76 | dt: 436ms | tok/sec: 1,203,457 | mfu: 14.6% | epoch: 1 | remaining: 114s    
step 00439 (62.0%) | loss: 3.165870 | lrm: 0.76 | dt: 436ms | tok/sec: 1,203,460 | mfu: 14.6% | epoch: 1 | remaining: 114s    
step 00440 (62.1%) | loss: 3.163787 | lrm: 0.76 | dt: 435ms | tok/sec: 1,205,930 | mfu: 14.7% | epoch: 1 | remaining: 113s    
step 00441 (62.3%) | loss: 3.166976 | lrm: 0.75 | dt: 436ms | tok/sec: 1,202,151 | mfu: 14.6% | epoch: 1 | remaining: 113s    
step 00442 (62.4%) | loss: 3.166950 | lrm: 0.75 | dt: 434ms | tok/sec: 1,206,689 | mfu: 14.7% | epoch: 1 | remaining: 112s    
step 00443 (62.5%) | loss: 3.164290 | lrm: 0.75 | dt: 437ms | tok/sec: 1,198,460 | mfu: 14.6% | epoch: 1 | remaining: 112s    
step 00444 (62.7%) | loss: 3.166787 | lrm: 0.75 | dt: 435ms | tok/sec: 1,205,185 | mfu: 14.7% | epoch: 1 | remaining: 111s    
step 00445 (62.8%) | loss: 3.167311 | lrm: 0.74 | dt: 436ms | tok/sec: 1,201,899 | mfu: 14.6% | epoch: 1 | remaining: 111s    
step 00446 (63.0%) | loss: 3.165437 | lrm: 0.74 | dt: 435ms | tok/sec: 1,205,655 | mfu: 14.7% | epoch: 1 | remaining: 111s    
step 00447 (63.1%) | loss: 3.159859 | lrm: 0.74 | dt: 436ms | tok/sec: 1,201,279 | mfu: 14.6% | epoch: 1 | remaining: 110s    
step 00448 (63.3%) | loss: 3.160092 | lrm: 0.73 | dt: 436ms | tok/sec: 1,201,251 | mfu: 14.6% | epoch: 1 | remaining: 110s    
step 00449 (63.4%) | loss: 3.158372 | lrm: 0.73 | dt: 435ms | tok/sec: 1,205,674 | mfu: 14.7% | epoch: 1 | remaining: 109s    
step 00450 (63.6%) | loss: 3.154649 | lrm: 0.73 | dt: 437ms | tok/sec: 1,200,560 | mfu: 14.6% | epoch: 1 | remaining: 109s    
step 00451 (63.7%) | loss: 3.155373 | lrm: 0.73 | dt: 436ms | tok/sec: 1,203,667 | mfu: 14.6% | epoch: 1 | remaining: 108s    
step 00452 (63.9%) | loss: 3.154245 | lrm: 0.72 | dt: 436ms | tok/sec: 1,201,134 | mfu: 14.6% | epoch: 1 | remaining: 108s    
step 00453 (64.0%) | loss: 3.153516 | lrm: 0.72 | dt: 436ms | tok/sec: 1,202,920 | mfu: 14.6% | epoch: 1 | remaining: 108s    
step 00454 (64.1%) | loss: 3.149450 | lrm: 0.72 | dt: 436ms | tok/sec: 1,202,255 | mfu: 14.6% | epoch: 1 | remaining: 107s    
step 00455 (64.3%) | loss: 3.148077 | lrm: 0.71 | dt: 437ms | tok/sec: 1,200,431 | mfu: 14.6% | epoch: 1 | remaining: 107s    
step 00456 (64.4%) | loss: 3.148153 | lrm: 0.71 | dt: 434ms | tok/sec: 1,207,057 | mfu: 14.7% | epoch: 1 | remaining: 106s    
step 00457 (64.6%) | loss: 3.146790 | lrm: 0.71 | dt: 436ms | tok/sec: 1,203,132 | mfu: 14.6% | epoch: 1 | remaining: 106s    
step 00458 (64.7%) | loss: 3.143701 | lrm: 0.71 | dt: 435ms | tok/sec: 1,205,162 | mfu: 14.7% | epoch: 1 | remaining: 105s    
step 00459 (64.9%) | loss: 3.144942 | lrm: 0.70 | dt: 437ms | tok/sec: 1,200,610 | mfu: 14.6% | epoch: 1 | remaining: 105s    
step 00460 (65.0%) | loss: 3.144910 | lrm: 0.70 | dt: 435ms | tok/sec: 1,206,134 | mfu: 14.7% | epoch: 1 | remaining: 105s    
step 00461 (65.2%) | loss: 3.145659 | lrm: 0.70 | dt: 436ms | tok/sec: 1,201,420 | mfu: 14.6% | epoch: 1 | remaining: 104s    
step 00462 (65.3%) | loss: 3.145672 | lrm: 0.69 | dt: 436ms | tok/sec: 1,203,200 | mfu: 14.6% | epoch: 1 | remaining: 104s    
step 00463 (65.5%) | loss: 3.144203 | lrm: 0.69 | dt: 436ms | tok/sec: 1,202,237 | mfu: 14.6% | epoch: 1 | remaining: 103s    
step 00464 (65.6%) | loss: 3.146496 | lrm: 0.69 | dt: 437ms | tok/sec: 1,201,003 | mfu: 14.6% | epoch: 1 | remaining: 103s    
step 00465 (65.7%) | loss: 3.144031 | lrm: 0.69 | dt: 435ms | tok/sec: 1,205,285 | mfu: 14.7% | epoch: 1 | remaining: 102s    
step 00466 (65.9%) | loss: 3.141852 | lrm: 0.68 | dt: 437ms | tok/sec: 1,199,179 | mfu: 14.6% | epoch: 1 | remaining: 102s    
step 00467 (66.0%) | loss: 3.139354 | lrm: 0.68 | dt: 436ms | tok/sec: 1,203,726 | mfu: 14.6% | epoch: 1 | remaining: 101s    
step 00468 (66.2%) | loss: 3.140371 | lrm: 0.68 | dt: 437ms | tok/sec: 1,200,540 | mfu: 14.6% | epoch: 1 | remaining: 101s    
step 00469 (66.3%) | loss: 3.139997 | lrm: 0.67 | dt: 436ms | tok/sec: 1,203,677 | mfu: 14.6% | epoch: 1 | remaining: 101s    
step 00470 (66.5%) | loss: 3.136182 | lrm: 0.67 | dt: 436ms | tok/sec: 1,201,374 | mfu: 14.6% | epoch: 1 | remaining: 100s    
step 00471 (66.6%) | loss: 3.135719 | lrm: 0.67 | dt: 438ms | tok/sec: 1,197,639 | mfu: 14.6% | epoch: 1 | remaining: 100s    
step 00472 (66.8%) | loss: 3.135641 | lrm: 0.66 | dt: 436ms | tok/sec: 1,202,632 | mfu: 14.6% | epoch: 1 | remaining: 99s    
step 00473 (66.9%) | loss: 3.132337 | lrm: 0.66 | dt: 437ms | tok/sec: 1,199,525 | mfu: 14.6% | epoch: 1 | remaining: 99s    
step 00474 (67.1%) | loss: 3.130658 | lrm: 0.66 | dt: 438ms | tok/sec: 1,197,945 | mfu: 14.6% | epoch: 1 | remaining: 98s    
step 00475 (67.2%) | loss: 3.129529 | lrm: 0.66 | dt: 436ms | tok/sec: 1,202,372 | mfu: 14.6% | epoch: 1 | remaining: 98s    
step 00476 (67.3%) | loss: 3.135140 | lrm: 0.65 | dt: 436ms | tok/sec: 1,201,548 | mfu: 14.6% | epoch: 1 | remaining: 98s    
step 00477 (67.5%) | loss: 3.132843 | lrm: 0.65 | dt: 436ms | tok/sec: 1,202,838 | mfu: 14.6% | epoch: 1 | remaining: 97s    
step 00478 (67.6%) | loss: 3.131931 | lrm: 0.65 | dt: 438ms | tok/sec: 1,196,838 | mfu: 14.6% | epoch: 1 | remaining: 97s    
step 00479 (67.8%) | loss: 3.131296 | lrm: 0.64 | dt: 435ms | tok/sec: 1,206,093 | mfu: 14.7% | epoch: 1 | remaining: 96s    
step 00480 (67.9%) | loss: 3.129687 | lrm: 0.64 | dt: 437ms | tok/sec: 1,199,061 | mfu: 14.6% | epoch: 1 | remaining: 96s    
step 00481 (68.1%) | loss: 3.128999 | lrm: 0.64 | dt: 437ms | tok/sec: 1,199,088 | mfu: 14.6% | epoch: 1 | remaining: 95s    
step 00482 (68.2%) | loss: 3.126922 | lrm: 0.64 | dt: 436ms | tok/sec: 1,201,793 | mfu: 14.6% | epoch: 1 | remaining: 95s    
step 00483 (68.4%) | loss: 3.126700 | lrm: 0.63 | dt: 438ms | tok/sec: 1,196,259 | mfu: 14.5% | epoch: 1 | remaining: 94s    
step 00484 (68.5%) | loss: 3.123845 | lrm: 0.63 | dt: 436ms | tok/sec: 1,202,132 | mfu: 14.6% | epoch: 1 | remaining: 94s    
step 00485 (68.7%) | loss: 3.120000 | lrm: 0.63 | dt: 436ms | tok/sec: 1,201,542 | mfu: 14.6% | epoch: 1 | remaining: 94s    
step 00486 (68.8%) | loss: 3.115036 | lrm: 0.62 | dt: 438ms | tok/sec: 1,198,104 | mfu: 14.6% | epoch: 1 | remaining: 93s    
step 00487 (68.9%) | loss: 3.111740 | lrm: 0.62 | dt: 436ms | tok/sec: 1,203,072 | mfu: 14.6% | epoch: 1 | remaining: 93s    
step 00488 (69.1%) | loss: 3.109687 | lrm: 0.62 | dt: 437ms | tok/sec: 1,200,036 | mfu: 14.6% | epoch: 1 | remaining: 92s    
step 00489 (69.2%) | loss: 3.107639 | lrm: 0.62 | dt: 435ms | tok/sec: 1,204,709 | mfu: 14.6% | epoch: 1 | remaining: 92s    
step 00490 (69.4%) | loss: 3.105791 | lrm: 0.61 | dt: 438ms | tok/sec: 1,198,275 | mfu: 14.6% | epoch: 1 | remaining: 91s    
step 00491 (69.5%) | loss: 3.103177 | lrm: 0.61 | dt: 437ms | tok/sec: 1,199,092 | mfu: 14.6% | epoch: 1 | remaining: 91s    
step 00492 (69.7%) | loss: 3.104694 | lrm: 0.61 | dt: 435ms | tok/sec: 1,205,604 | mfu: 14.7% | epoch: 1 | remaining: 91s    
step 00493 (69.8%) | loss: 3.106179 | lrm: 0.60 | dt: 438ms | tok/sec: 1,197,607 | mfu: 14.6% | epoch: 1 | remaining: 90s    
step 00494 (70.0%) | loss: 3.108717 | lrm: 0.60 | dt: 435ms | tok/sec: 1,204,880 | mfu: 14.7% | epoch: 1 | remaining: 90s    
step 00495 (70.1%) | loss: 3.106351 | lrm: 0.60 | dt: 438ms | tok/sec: 1,197,852 | mfu: 14.6% | epoch: 1 | remaining: 89s    
step 00496 (70.3%) | loss: 3.104458 | lrm: 0.59 | dt: 436ms | tok/sec: 1,201,196 | mfu: 14.6% | epoch: 1 | remaining: 89s    
step 00497 (70.4%) | loss: 3.105327 | lrm: 0.59 | dt: 436ms | tok/sec: 1,202,226 | mfu: 14.6% | epoch: 1 | remaining: 88s    
step 00498 (70.5%) | loss: 3.105118 | lrm: 0.59 | dt: 437ms | tok/sec: 1,199,749 | mfu: 14.6% | epoch: 1 | remaining: 88s    
step 00499 (70.7%) | loss: 3.106812 | lrm: 0.59 | dt: 436ms | tok/sec: 1,202,383 | mfu: 14.6% | epoch: 1 | remaining: 87s    
step 00500 (70.8%) | loss: 3.108806 | lrm: 0.58 | dt: 438ms | tok/sec: 1,197,601 | mfu: 14.6% | epoch: 1 | remaining: 87s    
step 00501 (71.0%) | loss: 3.106262 | lrm: 0.58 | dt: 435ms | tok/sec: 1,204,527 | mfu: 14.6% | epoch: 1 | remaining: 87s    
step 00502 (71.1%) | loss: 3.103191 | lrm: 0.58 | dt: 437ms | tok/sec: 1,200,552 | mfu: 14.6% | epoch: 1 | remaining: 86s    
step 00503 (71.3%) | loss: 3.104019 | lrm: 0.57 | dt: 438ms | tok/sec: 1,197,976 | mfu: 14.6% | epoch: 1 | remaining: 86s    
step 00504 (71.4%) | loss: 3.098816 | lrm: 0.57 | dt: 437ms | tok/sec: 1,200,334 | mfu: 14.6% | epoch: 1 | remaining: 85s    
step 00505 (71.6%) | loss: 3.098085 | lrm: 0.57 | dt: 437ms | tok/sec: 1,199,292 | mfu: 14.6% | epoch: 1 | remaining: 85s    
step 00506 (71.7%) | loss: 3.098618 | lrm: 0.57 | dt: 437ms | tok/sec: 1,199,215 | mfu: 14.6% | epoch: 1 | remaining: 84s    
step 00507 (71.9%) | loss: 3.099844 | lrm: 0.56 | dt: 436ms | tok/sec: 1,202,797 | mfu: 14.6% | epoch: 1 | remaining: 84s    
step 00508 (72.0%) | loss: 3.100174 | lrm: 0.56 | dt: 438ms | tok/sec: 1,197,611 | mfu: 14.6% | epoch: 1 | remaining: 84s    
step 00509 (72.1%) | loss: 3.097631 | lrm: 0.56 | dt: 435ms | tok/sec: 1,204,168 | mfu: 14.6% | epoch: 1 | remaining: 83s    
step 00510 (72.3%) | loss: 3.097153 | lrm: 0.55 | dt: 437ms | tok/sec: 1,201,017 | mfu: 14.6% | epoch: 1 | remaining: 83s    
step 00511 (72.4%) | loss: 3.092394 | lrm: 0.55 | dt: 437ms | tok/sec: 1,199,640 | mfu: 14.6% | epoch: 1 | remaining: 82s    
step 00512 (72.6%) | loss: 3.093390 | lrm: 0.55 | dt: 436ms | tok/sec: 1,203,534 | mfu: 14.6% | epoch: 1 | remaining: 82s    
step 00513 (72.7%) | loss: 3.090120 | lrm: 0.55 | dt: 437ms | tok/sec: 1,199,457 | mfu: 14.6% | epoch: 1 | remaining: 81s    
step 00514 (72.9%) | loss: 3.088186 | lrm: 0.54 | dt: 436ms | tok/sec: 1,201,483 | mfu: 14.6% | epoch: 1 | remaining: 81s    
step 00515 (73.0%) | loss: 3.090266 | lrm: 0.54 | dt: 437ms | tok/sec: 1,200,943 | mfu: 14.6% | epoch: 1 | remaining: 81s    
step 00516 (73.2%) | loss: 3.092617 | lrm: 0.54 | dt: 437ms | tok/sec: 1,199,871 | mfu: 14.6% | epoch: 1 | remaining: 80s    
step 00517 (73.3%) | loss: 3.093049 | lrm: 0.53 | dt: 435ms | tok/sec: 1,204,055 | mfu: 14.6% | epoch: 1 | remaining: 80s    
step 00518 (73.5%) | loss: 3.091614 | lrm: 0.53 | dt: 439ms | tok/sec: 1,194,728 | mfu: 14.5% | epoch: 1 | remaining: 79s    
step 00519 (73.6%) | loss: 3.090259 | lrm: 0.53 | dt: 436ms | tok/sec: 1,203,660 | mfu: 14.6% | epoch: 1 | remaining: 79s    
step 00520 (73.7%) | loss: 3.092970 | lrm: 0.53 | dt: 438ms | tok/sec: 1,198,123 | mfu: 14.6% | epoch: 1 | remaining: 78s    
step 00521 (73.9%) | loss: 3.092126 | lrm: 0.52 | dt: 436ms | tok/sec: 1,201,905 | mfu: 14.6% | epoch: 1 | remaining: 78s    
step 00522 (74.0%) | loss: 3.094148 | lrm: 0.52 | dt: 435ms | tok/sec: 1,204,840 | mfu: 14.7% | epoch: 1 | remaining: 77s    
step 00523 (74.2%) | loss: 3.093377 | lrm: 0.52 | dt: 438ms | tok/sec: 1,197,379 | mfu: 14.6% | epoch: 1 | remaining: 77s    
step 00524 (74.3%) | loss: 3.094140 | lrm: 0.51 | dt: 436ms | tok/sec: 1,202,554 | mfu: 14.6% | epoch: 1 | remaining: 77s    
step 00525 (74.5%) | loss: 3.089569 | lrm: 0.51 | dt: 436ms | tok/sec: 1,202,616 | mfu: 14.6% | epoch: 1 | remaining: 76s    
step 00526 (74.6%) | loss: 3.088595 | lrm: 0.51 | dt: 437ms | tok/sec: 1,198,882 | mfu: 14.6% | epoch: 1 | remaining: 76s    
step 00527 (74.8%) | loss: 3.086830 | lrm: 0.50 | dt: 435ms | tok/sec: 1,204,829 | mfu: 14.7% | epoch: 1 | remaining: 75s    
step 00528 (74.9%) | loss: 3.083270 | lrm: 0.50 | dt: 438ms | tok/sec: 1,196,150 | mfu: 14.5% | epoch: 1 | remaining: 75s    
step 00529 (75.1%) | loss: 3.080255 | lrm: 0.50 | dt: 436ms | tok/sec: 1,202,218 | mfu: 14.6% | epoch: 1 | remaining: 74s    
step 00530 (75.2%) | loss: 3.079967 | lrm: 0.50 | dt: 437ms | tok/sec: 1,199,128 | mfu: 14.6% | epoch: 1 | remaining: 74s    
step 00531 (75.3%) | loss: 3.079267 | lrm: 0.49 | dt: 437ms | tok/sec: 1,200,896 | mfu: 14.6% | epoch: 1 | remaining: 74s    
step 00532 (75.5%) | loss: 3.076049 | lrm: 0.49 | dt: 435ms | tok/sec: 1,204,360 | mfu: 14.6% | epoch: 1 | remaining: 73s    
step 00533 (75.6%) | loss: 3.079858 | lrm: 0.49 | dt: 438ms | tok/sec: 1,196,422 | mfu: 14.5% | epoch: 1 | remaining: 73s    
step 00534 (75.8%) | loss: 3.078363 | lrm: 0.48 | dt: 436ms | tok/sec: 1,201,535 | mfu: 14.6% | epoch: 1 | remaining: 72s    
step 00535 (75.9%) | loss: 3.079318 | lrm: 0.48 | dt: 437ms | tok/sec: 1,200,220 | mfu: 14.6% | epoch: 1 | remaining: 72s    
step 00536 (76.1%) | loss: 3.076739 | lrm: 0.48 | dt: 436ms | tok/sec: 1,202,937 | mfu: 14.6% | epoch: 1 | remaining: 71s    
step 00537 (76.2%) | loss: 3.073598 | lrm: 0.48 | dt: 437ms | tok/sec: 1,200,850 | mfu: 14.6% | epoch: 1 | remaining: 71s    
step 00538 (76.4%) | loss: 3.072318 | lrm: 0.47 | dt: 437ms | tok/sec: 1,200,547 | mfu: 14.6% | epoch: 1 | remaining: 70s    
step 00539 (76.5%) | loss: 3.072372 | lrm: 0.47 | dt: 435ms | tok/sec: 1,204,039 | mfu: 14.6% | epoch: 1 | remaining: 70s    
step 00540 (76.7%) | loss: 3.070615 | lrm: 0.47 | dt: 437ms | tok/sec: 1,200,983 | mfu: 14.6% | epoch: 1 | remaining: 70s    
step 00541 (76.8%) | loss: 3.070345 | lrm: 0.46 | dt: 435ms | tok/sec: 1,203,885 | mfu: 14.6% | epoch: 1 | remaining: 69s    
step 00542 (76.9%) | loss: 3.070172 | lrm: 0.46 | dt: 437ms | tok/sec: 1,198,917 | mfu: 14.6% | epoch: 1 | remaining: 69s    
step 00543 (77.1%) | loss: 3.069956 | lrm: 0.46 | dt: 435ms | tok/sec: 1,205,150 | mfu: 14.7% | epoch: 1 | remaining: 68s    
step 00544 (77.2%) | loss: 3.067018 | lrm: 0.46 | dt: 436ms | tok/sec: 1,202,161 | mfu: 14.6% | epoch: 1 | remaining: 68s    
step 00545 (77.4%) | loss: 3.068276 | lrm: 0.45 | dt: 435ms | tok/sec: 1,204,737 | mfu: 14.6% | epoch: 1 | remaining: 67s    
step 00546 (77.5%) | loss: 3.068187 | lrm: 0.45 | dt: 436ms | tok/sec: 1,201,312 | mfu: 14.6% | epoch: 1 | remaining: 67s    
step 00547 (77.7%) | loss: 3.068872 | lrm: 0.45 | dt: 436ms | tok/sec: 1,201,415 | mfu: 14.6% | epoch: 1 | remaining: 67s    
step 00548 (77.8%) | loss: 3.066814 | lrm: 0.44 | dt: 437ms | tok/sec: 1,198,774 | mfu: 14.6% | epoch: 1 | remaining: 66s    
step 00549 (78.0%) | loss: 3.062924 | lrm: 0.44 | dt: 435ms | tok/sec: 1,205,004 | mfu: 14.7% | epoch: 1 | remaining: 66s    
step 00550 (78.1%) | loss: 3.060448 | lrm: 0.44 | dt: 437ms | tok/sec: 1,200,078 | mfu: 14.6% | epoch: 1 | remaining: 65s    
step 00551 (78.3%) | loss: 3.059062 | lrm: 0.43 | dt: 435ms | tok/sec: 1,205,182 | mfu: 14.7% | epoch: 1 | remaining: 65s    
step 00552 (78.4%) | loss: 3.057618 | lrm: 0.43 | dt: 438ms | tok/sec: 1,197,656 | mfu: 14.6% | epoch: 1 | remaining: 64s    
step 00553 (78.5%) | loss: 3.061237 | lrm: 0.43 | dt: 436ms | tok/sec: 1,202,866 | mfu: 14.6% | epoch: 1 | remaining: 64s    
step 00554 (78.7%) | loss: 3.064149 | lrm: 0.43 | dt: 436ms | tok/sec: 1,202,076 | mfu: 14.6% | epoch: 1 | remaining: 63s    
step 00555 (78.8%) | loss: 3.062106 | lrm: 0.42 | dt: 436ms | tok/sec: 1,201,623 | mfu: 14.6% | epoch: 1 | remaining: 63s    
step 00556 (79.0%) | loss: 3.062776 | lrm: 0.42 | dt: 435ms | tok/sec: 1,204,455 | mfu: 14.6% | epoch: 1 | remaining: 63s    
step 00557 (79.1%) | loss: 3.060425 | lrm: 0.42 | dt: 437ms | tok/sec: 1,200,754 | mfu: 14.6% | epoch: 1 | remaining: 62s    
step 00558 (79.3%) | loss: 3.056546 | lrm: 0.41 | dt: 435ms | tok/sec: 1,204,872 | mfu: 14.7% | epoch: 1 | remaining: 62s    
